timestamp,equipment_id,vibration_hz
2026-06-20T01:00:00Z,CRSH-003,40.9
2026-06-20T01:00:10Z,CRSH-003,53.04
2026-06-20T01:00:20Z,CRSH-003,56.91
2026-06-20T01:00:30Z,CRSH-003,48.77
2026-06-20T01:00:40Z,CRSH-003,42.69
2026-06-20T01:00:50Z,CRSH-003,51.8
2026-06-20T01:01:00Z,CRSH-003,50.42
2026-06-20T01:01:10Z,CRSH-003,45.56
2026-06-20T01:01:20Z,CRSH-003,54.95
2026-06-20T01:01:30Z,CRSH-003,48.46
2026-06-20T01:01:40Z,CRSH-003,55.09
2026-06-20T01:01:50Z,CRSH-003,55.13
2026-06-20T01:02:00Z,CRSH-003,53.53
2026-06-20T01:02:10Z,CRSH-003,46.59
2026-06-20T01:02:20Z,CRSH-003,43.81
2026-06-20T01:02:30Z,CRSH-003,44.92
2026-06-20T01:02:40Z,CRSH-003,58.07
2026-06-20T01:02:50Z,CRSH-003,57.9
2026-06-20T01:03:00Z,CRSH-003,59.08
2026-06-20T01:03:10Z,CRSH-003,41.92
2026-06-20T01:03:20Z,CRSH-003,58.8
2026-06-20T01:03:30Z,CRSH-003,51.74
2026-06-20T01:03:40Z,CRSH-003,51.57
2026-06-20T01:03:50Z,CRSH-003,42.91
2026-06-20T01:04:00Z,CRSH-003,51.46
2026-06-20T01:04:10Z,CRSH-003,41.97
2026-06-20T01:04:20Z,CRSH-003,48.27
2026-06-20T01:04:30Z,CRSH-003,49.35
2026-06-20T01:04:40Z,CRSH-003,51.04
2026-06-20T01:04:50Z,CRSH-003,55.32
2026-06-20T01:05:00Z,CRSH-003,44.22
2026-06-20T01:05:10Z,CRSH-003,50.44
2026-06-20T01:05:20Z,CRSH-003,58.84
2026-06-20T01:05:30Z,CRSH-003,59.91
2026-06-20T01:05:40Z,CRSH-003,58.42
2026-06-20T01:05:50Z,CRSH-003,46.45
2026-06-20T01:06:00Z,CRSH-003,41.71
2026-06-20T01:06:10Z,CRSH-003,42.84
2026-06-20T01:06:20Z,CRSH-003,55.89
2026-06-20T01:06:30Z,CRSH-003,58.35
2026-06-20T01:06:40Z,CRSH-003,40.83
2026-06-20T01:06:50Z,CRSH-003,47.79
2026-06-20T01:07:00Z,CRSH-003,57.85
2026-06-20T01:07:10Z,CRSH-003,44.63
2026-06-20T01:07:20Z,CRSH-003,43.69
2026-06-20T01:07:30Z,CRSH-003,56.51
2026-06-20T01:07:40Z,CRSH-003,45.65
2026-06-20T01:07:50Z,CRSH-003,52.92
2026-06-20T01:08:00Z,CRSH-003,53.07
2026-06-20T01:08:10Z,CRSH-003,41.01
2026-06-20T01:08:20Z,CRSH-003,46.13
2026-06-20T01:08:30Z,CRSH-003,40.18
2026-06-20T01:08:40Z,CRSH-003,58.89
2026-06-20T01:08:50Z,CRSH-003,49.97
2026-06-20T01:09:00Z,CRSH-003,40.66
2026-06-20T01:09:10Z,CRSH-003,49.88
2026-06-20T01:09:20Z,CRSH-003,51.31
2026-06-20T01:09:30Z,CRSH-003,59.02
2026-06-20T01:09:40Z,CRSH-003,41.09
2026-06-20T01:09:50Z,CRSH-003,47.2
2026-06-20T01:10:00Z,CRSH-003,50.58
2026-06-20T01:10:10Z,CRSH-003,41.9
2026-06-20T01:10:20Z,CRSH-003,180.89
2026-06-20T01:10:30Z,CRSH-003,58.65
2026-06-20T01:10:40Z,CRSH-003,52.36
2026-06-20T01:10:50Z,CRSH-003,59.14
2026-06-20T01:11:00Z,CRSH-003,48.38
2026-06-20T01:11:10Z,CRSH-003,53.28
2026-06-20T01:11:20Z,CRSH-003,57.28
2026-06-20T01:11:30Z,CRSH-003,55.94
2026-06-20T01:11:40Z,CRSH-003,53.32
2026-06-20T01:11:50Z,CRSH-003,56.73
2026-06-20T01:12:00Z,CRSH-003,57.92
2026-06-20T01:12:10Z,CRSH-003,58.3
2026-06-20T01:12:20Z,CRSH-003,56.46
2026-06-20T01:12:30Z,CRSH-003,51.41
2026-06-20T01:12:40Z,CRSH-003,
2026-06-20T01:12:50Z,CRSH-003,49.43
2026-06-20T01:13:00Z,CRSH-003,55.11
2026-06-20T01:13:10Z,CRSH-003,45.86
2026-06-20T01:13:20Z,CRSH-003,52.24
2026-06-20T01:13:30Z,CRSH-003,42.38
2026-06-20T01:13:40Z,CRSH-003,58.09
2026-06-20T01:13:50Z,CRSH-003,46.4
2026-06-20T01:14:00Z,CRSH-003,52.55
2026-06-20T01:14:10Z,CRSH-003,57.45
2026-06-20T01:14:20Z,CRSH-003,56.99
2026-06-20T01:14:30Z,CRSH-003,43.11
2026-06-20T01:14:40Z,CRSH-003,51.06
2026-06-20T01:14:50Z,CRSH-003,50.54
2026-06-20T01:15:00Z,CRSH-003,53.46
2026-06-20T01:15:10Z,CRSH-003,58.85
2026-06-20T01:15:20Z,CRSH-003,56.45
2026-06-20T01:15:30Z,CRSH-003,57.31
2026-06-20T01:15:40Z,CRSH-003,57.23
2026-06-20T01:15:50Z,CRSH-003,50.63
2026-06-20T01:16:00Z,CRSH-003,55.77
2026-06-20T01:16:10Z,CRSH-003,58.08
2026-06-20T01:16:20Z,CRSH-003,48.01
2026-06-20T01:16:30Z,CRSH-003,51.18
2026-06-20T01:16:40Z,CRSH-003,152.28
2026-06-20T01:16:50Z,CRSH-003,55.02
2026-06-20T01:17:00Z,CRSH-003,41.87
2026-06-20T01:17:10Z,CRSH-003,52.8
2026-06-20T01:17:20Z,CRSH-003,52.31
2026-06-20T01:17:30Z,CRSH-003,49.58
2026-06-20T01:17:40Z,CRSH-003,51.24
2026-06-20T01:17:50Z,CRSH-003,40.94
2026-06-20T01:18:00Z,CRSH-003,59.5
2026-06-20T01:18:10Z,CRSH-003,54.25
2026-06-20T01:18:20Z,CRSH-003,55.07
2026-06-20T01:18:30Z,CRSH-003,46.28
2026-06-20T01:18:40Z,CRSH-003,55.03
2026-06-20T01:18:50Z,CRSH-003,41.33
2026-06-20T01:19:00Z,CRSH-003,48.06
2026-06-20T01:19:10Z,CRSH-003,44.93
2026-06-20T01:19:20Z,CRSH-003,42.09
2026-06-20T01:19:30Z,CRSH-003,46.33
2026-06-20T01:19:40Z,CRSH-003,47.61
2026-06-20T01:19:50Z,CRSH-003,56.64
2026-06-20T01:20:00Z,CRSH-003,57.78
2026-06-20T01:20:10Z,CRSH-003,49.75
2026-06-20T01:20:20Z,CRSH-003,57.62
2026-06-20T01:20:30Z,CRSH-003,44.42
2026-06-20T01:20:40Z,CRSH-003,59.18
2026-06-20T01:20:50Z,CRSH-003,53.22
2026-06-20T01:21:00Z,CRSH-003,55.95
2026-06-20T01:21:10Z,CRSH-003,52.61
2026-06-20T01:21:20Z,CRSH-003,44.23
2026-06-20T01:21:30Z,CRSH-003,43.98
2026-06-20T01:21:40Z,CRSH-003,44.67
2026-06-20T01:21:50Z,CRSH-003,
2026-06-20T01:22:00Z,CRSH-003,50.85
2026-06-20T01:22:10Z,CRSH-003,43.32
2026-06-20T01:22:20Z,CRSH-003,59.29
2026-06-20T01:22:30Z,CRSH-003,56.67
2026-06-20T01:22:40Z,CRSH-003,54.34
2026-06-20T01:22:50Z,CRSH-003,44.68
2026-06-20T01:23:00Z,CRSH-003,48.24
2026-06-20T01:23:10Z,CRSH-003,42.08
2026-06-20T01:23:20Z,CRSH-003,59.02
2026-06-20T01:23:30Z,CRSH-003,52.61
2026-06-20T01:23:40Z,CRSH-003,59.47
2026-06-20T01:23:50Z,CRSH-003,47.92
2026-06-20T01:24:00Z,CRSH-003,52.81
2026-06-20T01:24:10Z,CRSH-003,41.78
2026-06-20T01:24:20Z,CRSH-003,52.57
2026-06-20T01:24:30Z,CRSH-003,56.17
2026-06-20T01:24:40Z,CRSH-003,40.47
2026-06-20T01:24:50Z,CRSH-003,41.79
