timestamp,equipment_id,vibration_hz
2026-06-20T23:00:00Z,DRL-002,44.98
2026-06-20T23:00:10Z,DRL-002,46.17
2026-06-20T23:00:20Z,DRL-002,41.23
2026-06-20T23:00:30Z,DRL-002,41.03
2026-06-20T23:00:40Z,DRL-002,47.62
2026-06-20T23:00:50Z,DRL-002,45.15
2026-06-20T23:01:00Z,DRL-002,47.8
2026-06-20T23:01:10Z,DRL-002,56.34
2026-06-20T23:01:20Z,DRL-002,57.59
2026-06-20T23:01:30Z,DRL-002,54.37
2026-06-20T23:01:40Z,DRL-002,50.26
2026-06-20T23:01:50Z,DRL-002,145.22
2026-06-20T23:02:00Z,DRL-002,41.23
2026-06-20T23:02:10Z,DRL-002,42.21
2026-06-20T23:02:20Z,DRL-002,53.73
2026-06-20T23:02:30Z,DRL-002,54.95
2026-06-20T23:02:40Z,DRL-002,52.5
2026-06-20T23:02:50Z,DRL-002,40.24
2026-06-20T23:03:00Z,DRL-002,50.95
2026-06-20T23:03:10Z,DRL-002,48.39
2026-06-20T23:03:20Z,DRL-002,57.6
2026-06-20T23:03:30Z,DRL-002,51.47
2026-06-20T23:03:40Z,DRL-002,54.97
2026-06-20T23:03:50Z,DRL-002,51.55
2026-06-20T23:04:00Z,DRL-002,55.71
2026-06-20T23:04:10Z,DRL-002,50.27
2026-06-20T23:04:20Z,DRL-002,59.99
2026-06-20T23:04:30Z,DRL-002,47.73
2026-06-20T23:04:40Z,DRL-002,59.08
2026-06-20T23:04:50Z,DRL-002,44.57
2026-06-20T23:05:00Z,DRL-002,48.18
2026-06-20T23:05:10Z,DRL-002,43.01
2026-06-20T23:05:20Z,DRL-002,59.85
2026-06-20T23:05:30Z,DRL-002,45.2
2026-06-20T23:05:40Z,DRL-002,53.65
2026-06-20T23:05:50Z,DRL-002,43.92
2026-06-20T23:06:00Z,DRL-002,43.8
2026-06-20T23:06:10Z,DRL-002,54.26
2026-06-20T23:06:20Z,DRL-002,56.91
2026-06-20T23:06:30Z,DRL-002,40.17
2026-06-20T23:06:40Z,DRL-002,45.86
2026-06-20T23:06:50Z,DRL-002,59.93
2026-06-20T23:07:00Z,DRL-002,55.54
2026-06-20T23:07:10Z,DRL-002,48.53
2026-06-20T23:07:20Z,DRL-002,59.32
2026-06-20T23:07:30Z,DRL-002,40.3
2026-06-20T23:07:40Z,DRL-002,45.73
2026-06-20T23:07:50Z,DRL-002,51.36
2026-06-20T23:08:00Z,DRL-002,45.71
2026-06-20T23:08:10Z,DRL-002,46.19
2026-06-20T23:08:20Z,DRL-002,59.92
2026-06-20T23:08:30Z,DRL-002,103.8
2026-06-20T23:08:40Z,DRL-002,57.09
2026-06-20T23:08:50Z,DRL-002,44.35
2026-06-20T23:09:00Z,DRL-002,41.44
2026-06-20T23:09:10Z,DRL-002,52.3
2026-06-20T23:09:20Z,DRL-002,50.82
2026-06-20T23:09:30Z,DRL-002,40.68
2026-06-20T23:09:40Z,DRL-002,41.62
2026-06-20T23:09:50Z,DRL-002,42.24
2026-06-20T23:10:00Z,DRL-002,57.5
2026-06-20T23:10:10Z,DRL-002,44.99
2026-06-20T23:10:20Z,DRL-002,59.26
2026-06-20T23:10:30Z,DRL-002,52.97
2026-06-20T23:10:40Z,DRL-002,43.7
2026-06-20T23:10:50Z,DRL-002,56.23
2026-06-20T23:11:00Z,DRL-002,57.63
2026-06-20T23:11:10Z,DRL-002,40.44
2026-06-20T23:11:20Z,DRL-002,44.11
2026-06-20T23:11:30Z,DRL-002,44.99
2026-06-20T23:11:40Z,DRL-002,47.95
2026-06-20T23:11:50Z,DRL-002,56.41
2026-06-20T23:12:00Z,DRL-002,56.99
2026-06-20T23:12:10Z,DRL-002,52.24
2026-06-20T23:12:20Z,DRL-002,47.28
2026-06-20T23:12:30Z,DRL-002,56.69
2026-06-20T23:12:40Z,DRL-002,55.61
2026-06-20T23:12:50Z,DRL-002,51.56
2026-06-20T23:13:00Z,DRL-002,49.94
2026-06-20T23:13:10Z,DRL-002,59.17
2026-06-20T23:13:20Z,DRL-002,50.31
2026-06-20T23:13:30Z,DRL-002,178.49
2026-06-20T23:13:40Z,DRL-002,56.4
2026-06-20T23:13:50Z,DRL-002,44.37
2026-06-20T23:14:00Z,DRL-002,44.53
2026-06-20T23:14:10Z,DRL-002,54.71
2026-06-20T23:14:20Z,DRL-002,53.69
2026-06-20T23:14:30Z,DRL-002,48.84
2026-06-20T23:14:40Z,DRL-002,42.14
2026-06-20T23:14:50Z,DRL-002,51.04
