timestamp,equipment_id,vibration_hz
2026-06-19T12:00:00Z,DRL-002,45.34
2026-06-19T12:00:10Z,DRL-002,150.53
2026-06-19T12:00:20Z,DRL-002,55.26
2026-06-19T12:00:30Z,DRL-002,42.8
2026-06-19T12:00:40Z,DRL-002,43.63
2026-06-19T12:00:50Z,DRL-002,47.65
2026-06-19T12:01:00Z,DRL-002,45.35
2026-06-19T12:01:10Z,DRL-002,47.82
2026-06-19T12:01:20Z,DRL-002,45.92
2026-06-19T12:01:30Z,DRL-002,56.14
2026-06-19T12:01:40Z,DRL-002,43.63
2026-06-19T12:01:50Z,DRL-002,48.96
2026-06-19T12:02:00Z,DRL-002,57.2
2026-06-19T12:02:10Z,DRL-002,54.36
2026-06-19T12:02:20Z,DRL-002,
2026-06-19T12:02:30Z,DRL-002,41.4
2026-06-19T12:02:40Z,DRL-002,45.62
2026-06-19T12:02:50Z,DRL-002,53.63
2026-06-19T12:03:00Z,DRL-002,47.44
2026-06-19T12:03:10Z,DRL-002,49.61
2026-06-19T12:03:20Z,DRL-002,57.15
2026-06-19T12:03:30Z,DRL-002,56.57
2026-06-19T12:03:40Z,DRL-002,58.9
2026-06-19T12:03:50Z,DRL-002,52.69
2026-06-19T12:04:00Z,DRL-002,46.33
2026-06-19T12:04:10Z,DRL-002,52.76
2026-06-19T12:04:20Z,DRL-002,52.47
2026-06-19T12:04:30Z,DRL-002,40.94
2026-06-19T12:04:40Z,DRL-002,46.6
2026-06-19T12:04:50Z,DRL-002,51.44
2026-06-19T12:05:00Z,DRL-002,40.53
2026-06-19T12:05:10Z,DRL-002,57.33
2026-06-19T12:05:20Z,DRL-002,45.47
2026-06-19T12:05:30Z,DRL-002,59.14
2026-06-19T12:05:40Z,DRL-002,49.73
2026-06-19T12:05:50Z,DRL-002,43.93
2026-06-19T12:06:00Z,DRL-002,53.23
2026-06-19T12:06:10Z,DRL-002,57.7
2026-06-19T12:06:20Z,DRL-002,52.43
2026-06-19T12:06:30Z,DRL-002,42.34
2026-06-19T12:06:40Z,DRL-002,54.49
2026-06-19T12:06:50Z,DRL-002,48.62
2026-06-19T12:07:00Z,DRL-002,44.25
2026-06-19T12:07:10Z,DRL-002,58.91
2026-06-19T12:07:20Z,DRL-002,42.85
2026-06-19T12:07:30Z,DRL-002,50.55
2026-06-19T12:07:40Z,DRL-002,56.54
2026-06-19T12:07:50Z,DRL-002,59.7
2026-06-19T12:08:00Z,DRL-002,55.85
2026-06-19T12:08:10Z,DRL-002,48.5
2026-06-19T12:08:20Z,DRL-002,56.23
2026-06-19T12:08:30Z,DRL-002,50.99
2026-06-19T12:08:40Z,DRL-002,53.35
2026-06-19T12:08:50Z,DRL-002,57.26
2026-06-19T12:09:00Z,DRL-002,41.73
2026-06-19T12:09:10Z,DRL-002,58.51
2026-06-19T12:09:20Z,DRL-002,42.59
2026-06-19T12:09:30Z,DRL-002,54.81
2026-06-19T12:09:40Z,DRL-002,40.93
2026-06-19T12:09:50Z,DRL-002,46.95
2026-06-19T12:10:00Z,DRL-002,46.95
2026-06-19T12:10:10Z,DRL-002,57.12
2026-06-19T12:10:20Z,DRL-002,57.98
2026-06-19T12:10:30Z,DRL-002,43.27
2026-06-19T12:10:40Z,DRL-002,51.69
2026-06-19T12:10:50Z,DRL-002,46.42
