timestamp,equipment_id,vibration_hz
2026-06-19T16:00:00Z,DRL-002,48.29
2026-06-19T16:00:10Z,DRL-002,
2026-06-19T16:00:20Z,DRL-002,54.53
2026-06-19T16:00:30Z,DRL-002,56.14
2026-06-19T16:00:40Z,DRL-002,56.76
2026-06-19T16:00:50Z,DRL-002,52.49
2026-06-19T16:01:00Z,DRL-002,
2026-06-19T16:01:10Z,DRL-002,53.83
2026-06-19T16:01:20Z,DRL-002,41.2
2026-06-19T16:01:30Z,DRL-002,40.25
2026-06-19T16:01:40Z,DRL-002,45.92
2026-06-19T16:01:50Z,DRL-002,42.85
2026-06-19T16:02:00Z,DRL-002,45.25
2026-06-19T16:02:10Z,DRL-002,58.67
2026-06-19T16:02:20Z,DRL-002,55.11
2026-06-19T16:02:30Z,DRL-002,47.4
2026-06-19T16:02:40Z,DRL-002,59.03
2026-06-19T16:02:50Z,DRL-002,41.76
2026-06-19T16:03:00Z,DRL-002,57.48
2026-06-19T16:03:10Z,DRL-002,55.94
2026-06-19T16:03:20Z,DRL-002,48.93
2026-06-19T16:03:30Z,DRL-002,43.95
2026-06-19T16:03:40Z,DRL-002,46.16
2026-06-19T16:03:50Z,DRL-002,51.61
2026-06-19T16:04:00Z,DRL-002,45.64
2026-06-19T16:04:10Z,DRL-002,45.97
2026-06-19T16:04:20Z,DRL-002,
2026-06-19T16:04:30Z,DRL-002,41.0
2026-06-19T16:04:40Z,DRL-002,47.67
2026-06-19T16:04:50Z,DRL-002,51.96
2026-06-19T16:05:00Z,DRL-002,40.53
2026-06-19T16:05:10Z,DRL-002,43.63
2026-06-19T16:05:20Z,DRL-002,57.62
2026-06-19T16:05:30Z,DRL-002,42.39
2026-06-19T16:05:40Z,DRL-002,55.47
2026-06-19T16:05:50Z,DRL-002,51.75
2026-06-19T16:06:00Z,DRL-002,57.85
2026-06-19T16:06:10Z,DRL-002,59.89
2026-06-19T16:06:20Z,DRL-002,42.99
2026-06-19T16:06:30Z,DRL-002,56.51
2026-06-19T16:06:40Z,DRL-002,40.37
2026-06-19T16:06:50Z,DRL-002,55.7
2026-06-19T16:07:00Z,DRL-002,54.47
2026-06-19T16:07:10Z,DRL-002,56.57
2026-06-19T16:07:20Z,DRL-002,51.46
2026-06-19T16:07:30Z,DRL-002,47.4
2026-06-19T16:07:40Z,DRL-002,44.17
2026-06-19T16:07:50Z,DRL-002,46.63
2026-06-19T16:08:00Z,DRL-002,49.55
2026-06-19T16:08:10Z,DRL-002,43.73
2026-06-19T16:08:20Z,DRL-002,49.94
2026-06-19T16:08:30Z,DRL-002,47.04
2026-06-19T16:08:40Z,DRL-002,54.24
2026-06-19T16:08:50Z,DRL-002,54.16
2026-06-19T16:09:00Z,DRL-002,48.01
2026-06-19T16:09:10Z,DRL-002,54.12
2026-06-19T16:09:20Z,DRL-002,190.02
2026-06-19T16:09:30Z,DRL-002,51.72
2026-06-19T16:09:40Z,DRL-002,50.44
2026-06-19T16:09:50Z,DRL-002,55.58
2026-06-19T16:10:00Z,DRL-002,58.84
2026-06-19T16:10:10Z,DRL-002,47.56
2026-06-19T16:10:20Z,DRL-002,46.64
2026-06-19T16:10:30Z,DRL-002,50.24
2026-06-19T16:10:40Z,DRL-002,58.69
2026-06-19T16:10:50Z,DRL-002,43.2
2026-06-19T16:11:00Z,DRL-002,110.47
2026-06-19T16:11:10Z,DRL-002,41.26
2026-06-19T16:11:20Z,DRL-002,59.32
2026-06-19T16:11:30Z,DRL-002,45.82
2026-06-19T16:11:40Z,DRL-002,41.29
2026-06-19T16:11:50Z,DRL-002,57.1
2026-06-19T16:12:00Z,DRL-002,51.1
2026-06-19T16:12:10Z,DRL-002,59.66
2026-06-19T16:12:20Z,DRL-002,46.82
2026-06-19T16:12:30Z,DRL-002,40.96
2026-06-19T16:12:40Z,DRL-002,44.92
2026-06-19T16:12:50Z,DRL-002,57.22
2026-06-19T16:13:00Z,DRL-002,47.91
2026-06-19T16:13:10Z,DRL-002,43.53
2026-06-19T16:13:20Z,DRL-002,48.41
2026-06-19T16:13:30Z,DRL-002,57.96
2026-06-19T16:13:40Z,DRL-002,48.64
2026-06-19T16:13:50Z,DRL-002,45.32
2026-06-19T16:14:00Z,DRL-002,59.61
2026-06-19T16:14:10Z,DRL-002,45.16
2026-06-19T16:14:20Z,DRL-002,54.51
2026-06-19T16:14:30Z,DRL-002,51.19
