timestamp,equipment_id,vibration_hz
2026-06-19T11:00:00Z,EXC-001,47.83
2026-06-19T11:00:10Z,EXC-001,58.69
2026-06-19T11:00:20Z,EXC-001,53.17
2026-06-19T11:00:30Z,EXC-001,43.57
2026-06-19T11:00:40Z,EXC-001,44.28
2026-06-19T11:00:50Z,EXC-001,49.39
2026-06-19T11:01:00Z,EXC-001,46.9
2026-06-19T11:01:10Z,EXC-001,45.21
2026-06-19T11:01:20Z,EXC-001,44.66
2026-06-19T11:01:30Z,EXC-001,49.67
2026-06-19T11:01:40Z,EXC-001,40.12
2026-06-19T11:01:50Z,EXC-001,46.26
2026-06-19T11:02:00Z,EXC-001,59.44
2026-06-19T11:02:10Z,EXC-001,43.41
2026-06-19T11:02:20Z,EXC-001,41.09
2026-06-19T11:02:30Z,EXC-001,45.01
2026-06-19T11:02:40Z,EXC-001,51.79
2026-06-19T11:02:50Z,EXC-001,52.56
2026-06-19T11:03:00Z,EXC-001,44.47
2026-06-19T11:03:10Z,EXC-001,45.02
2026-06-19T11:03:20Z,EXC-001,53.31
2026-06-19T11:03:30Z,EXC-001,54.97
2026-06-19T11:03:40Z,EXC-001,48.85
2026-06-19T11:03:50Z,EXC-001,45.32
2026-06-19T11:04:00Z,EXC-001,48.28
2026-06-19T11:04:10Z,EXC-001,45.93
2026-06-19T11:04:20Z,EXC-001,54.43
2026-06-19T11:04:30Z,EXC-001,53.94
2026-06-19T11:04:40Z,EXC-001,53.35
2026-06-19T11:04:50Z,EXC-001,47.46
2026-06-19T11:05:00Z,EXC-001,47.77
2026-06-19T11:05:10Z,EXC-001,52.61
2026-06-19T11:05:20Z,EXC-001,59.47
2026-06-19T11:05:30Z,EXC-001,55.41
2026-06-19T11:05:40Z,EXC-001,50.53
2026-06-19T11:05:50Z,EXC-001,48.72
2026-06-19T11:06:00Z,EXC-001,53.45
2026-06-19T11:06:10Z,EXC-001,40.9
2026-06-19T11:06:20Z,EXC-001,53.57
2026-06-19T11:06:30Z,EXC-001,43.08
2026-06-19T11:06:40Z,EXC-001,53.9
2026-06-19T11:06:50Z,EXC-001,50.67
2026-06-19T11:07:00Z,EXC-001,40.09
2026-06-19T11:07:10Z,EXC-001,49.68
2026-06-19T11:07:20Z,EXC-001,44.83
2026-06-19T11:07:30Z,EXC-001,41.51
2026-06-19T11:07:40Z,EXC-001,40.59
2026-06-19T11:07:50Z,EXC-001,55.48
2026-06-19T11:08:00Z,EXC-001,41.77
2026-06-19T11:08:10Z,EXC-001,45.54
2026-06-19T11:08:20Z,EXC-001,58.05
2026-06-19T11:08:30Z,EXC-001,40.73
2026-06-19T11:08:40Z,EXC-001,44.02
2026-06-19T11:08:50Z,EXC-001,52.74
2026-06-19T11:09:00Z,EXC-001,51.65
2026-06-19T11:09:10Z,EXC-001,47.98
2026-06-19T11:09:20Z,EXC-001,40.52
