timestamp,equipment_id,vibration_hz
2026-06-20T14:00:00Z,CRSH-003,56.25
2026-06-20T14:00:10Z,CRSH-003,53.88
2026-06-20T14:00:20Z,CRSH-003,57.92
2026-06-20T14:00:30Z,CRSH-003,55.84
2026-06-20T14:00:40Z,CRSH-003,
2026-06-20T14:00:50Z,CRSH-003,58.82
2026-06-20T14:01:00Z,CRSH-003,58.74
2026-06-20T14:01:10Z,CRSH-003,47.18
2026-06-20T14:01:20Z,CRSH-003,54.76
2026-06-20T14:01:30Z,CRSH-003,55.0
2026-06-20T14:01:40Z,CRSH-003,49.95
2026-06-20T14:01:50Z,CRSH-003,42.21
2026-06-20T14:02:00Z,CRSH-003,55.93
2026-06-20T14:02:10Z,CRSH-003,48.56
2026-06-20T14:02:20Z,CRSH-003,59.45
2026-06-20T14:02:30Z,CRSH-003,55.6
2026-06-20T14:02:40Z,CRSH-003,59.44
2026-06-20T14:02:50Z,CRSH-003,51.34
2026-06-20T14:03:00Z,CRSH-003,43.67
2026-06-20T14:03:10Z,CRSH-003,51.45
2026-06-20T14:03:20Z,CRSH-003,42.65
2026-06-20T14:03:30Z,CRSH-003,52.04
2026-06-20T14:03:40Z,CRSH-003,52.85
2026-06-20T14:03:50Z,CRSH-003,57.17
2026-06-20T14:04:00Z,CRSH-003,58.61
2026-06-20T14:04:10Z,CRSH-003,41.64
2026-06-20T14:04:20Z,CRSH-003,53.7
2026-06-20T14:04:30Z,CRSH-003,48.9
2026-06-20T14:04:40Z,CRSH-003,50.81
2026-06-20T14:04:50Z,CRSH-003,55.23
2026-06-20T14:05:00Z,CRSH-003,56.2
2026-06-20T14:05:10Z,CRSH-003,57.42
2026-06-20T14:05:20Z,CRSH-003,48.44
2026-06-20T14:05:30Z,CRSH-003,56.48
2026-06-20T14:05:40Z,CRSH-003,41.06
2026-06-20T14:05:50Z,CRSH-003,48.07
2026-06-20T14:06:00Z,CRSH-003,45.19
2026-06-20T14:06:10Z,CRSH-003,59.49
2026-06-20T14:06:20Z,CRSH-003,56.79
2026-06-20T14:06:30Z,CRSH-003,56.33
2026-06-20T14:06:40Z,CRSH-003,41.28
2026-06-20T14:06:50Z,CRSH-003,104.36
2026-06-20T14:07:00Z,CRSH-003,59.93
2026-06-20T14:07:10Z,CRSH-003,53.33
2026-06-20T14:07:20Z,CRSH-003,42.97
2026-06-20T14:07:30Z,CRSH-003,42.8
2026-06-20T14:07:40Z,CRSH-003,49.63
2026-06-20T14:07:50Z,CRSH-003,47.71
2026-06-20T14:08:00Z,CRSH-003,54.81
2026-06-20T14:08:10Z,CRSH-003,40.42
2026-06-20T14:08:20Z,CRSH-003,49.17
2026-06-20T14:08:30Z,CRSH-003,44.26
2026-06-20T14:08:40Z,CRSH-003,58.68
2026-06-20T14:08:50Z,CRSH-003,55.78
2026-06-20T14:09:00Z,CRSH-003,59.5
2026-06-20T14:09:10Z,CRSH-003,40.6
2026-06-20T14:09:20Z,CRSH-003,44.11
2026-06-20T14:09:30Z,CRSH-003,56.52
2026-06-20T14:09:40Z,CRSH-003,51.7
2026-06-20T14:09:50Z,CRSH-003,42.43
2026-06-20T14:10:00Z,CRSH-003,59.18
2026-06-20T14:10:10Z,CRSH-003,52.76
2026-06-20T14:10:20Z,CRSH-003,43.42
2026-06-20T14:10:30Z,CRSH-003,51.24
2026-06-20T14:10:40Z,CRSH-003,59.95
2026-06-20T14:10:50Z,CRSH-003,189.8
2026-06-20T14:11:00Z,CRSH-003,56.98
2026-06-20T14:11:10Z,CRSH-003,139.15
2026-06-20T14:11:20Z,CRSH-003,42.8
2026-06-20T14:11:30Z,CRSH-003,48.0
2026-06-20T14:11:40Z,CRSH-003,53.11
2026-06-20T14:11:50Z,CRSH-003,55.73
2026-06-20T14:12:00Z,CRSH-003,43.8
2026-06-20T14:12:10Z,CRSH-003,47.45
2026-06-20T14:12:20Z,CRSH-003,42.79
2026-06-20T14:12:30Z,CRSH-003,51.89
