timestamp,equipment_id,vibration_hz
2026-06-20T21:00:00Z,CRSH-003,50.2
2026-06-20T21:00:10Z,CRSH-003,52.45
2026-06-20T21:00:20Z,CRSH-003,52.63
2026-06-20T21:00:30Z,CRSH-003,59.86
2026-06-20T21:00:40Z,CRSH-003,48.45
2026-06-20T21:00:50Z,CRSH-003,41.11
2026-06-20T21:01:00Z,CRSH-003,56.88
2026-06-20T21:01:10Z,CRSH-003,46.48
2026-06-20T21:01:20Z,CRSH-003,55.43
2026-06-20T21:01:30Z,CRSH-003,52.94
2026-06-20T21:01:40Z,CRSH-003,45.75
2026-06-20T21:01:50Z,CRSH-003,40.26
2026-06-20T21:02:00Z,CRSH-003,46.53
2026-06-20T21:02:10Z,CRSH-003,50.61
2026-06-20T21:02:20Z,CRSH-003,42.2
2026-06-20T21:02:30Z,CRSH-003,44.59
2026-06-20T21:02:40Z,CRSH-003,57.74
2026-06-20T21:02:50Z,CRSH-003,52.32
2026-06-20T21:03:00Z,CRSH-003,51.95
2026-06-20T21:03:10Z,CRSH-003,44.27
2026-06-20T21:03:20Z,CRSH-003,45.01
2026-06-20T21:03:30Z,CRSH-003,52.97
2026-06-20T21:03:40Z,CRSH-003,48.22
2026-06-20T21:03:50Z,CRSH-003,54.7
2026-06-20T21:04:00Z,CRSH-003,43.93
2026-06-20T21:04:10Z,CRSH-003,55.35
2026-06-20T21:04:20Z,CRSH-003,41.55
2026-06-20T21:04:30Z,CRSH-003,52.95
2026-06-20T21:04:40Z,CRSH-003,57.73
2026-06-20T21:04:50Z,CRSH-003,50.58
2026-06-20T21:05:00Z,CRSH-003,53.2
2026-06-20T21:05:10Z,CRSH-003,52.12
2026-06-20T21:05:20Z,CRSH-003,42.59
2026-06-20T21:05:30Z,CRSH-003,55.47
2026-06-20T21:05:40Z,CRSH-003,43.75
2026-06-20T21:05:50Z,CRSH-003,48.69
2026-06-20T21:06:00Z,CRSH-003,57.85
2026-06-20T21:06:10Z,CRSH-003,41.1
2026-06-20T21:06:20Z,CRSH-003,44.31
2026-06-20T21:06:30Z,CRSH-003,52.46
2026-06-20T21:06:40Z,CRSH-003,49.71
2026-06-20T21:06:50Z,CRSH-003,49.45
2026-06-20T21:07:00Z,CRSH-003,51.01
2026-06-20T21:07:10Z,CRSH-003,45.02
2026-06-20T21:07:20Z,CRSH-003,41.72
2026-06-20T21:07:30Z,CRSH-003,45.07
2026-06-20T21:07:40Z,CRSH-003,54.15
2026-06-20T21:07:50Z,CRSH-003,58.51
2026-06-20T21:08:00Z,CRSH-003,47.35
2026-06-20T21:08:10Z,CRSH-003,51.28
2026-06-20T21:08:20Z,CRSH-003,52.49
2026-06-20T21:08:30Z,CRSH-003,47.37
2026-06-20T21:08:40Z,CRSH-003,41.35
2026-06-20T21:08:50Z,CRSH-003,59.94
2026-06-20T21:09:00Z,CRSH-003,58.05
2026-06-20T21:09:10Z,CRSH-003,51.34
2026-06-20T21:09:20Z,CRSH-003,42.27
2026-06-20T21:09:30Z,CRSH-003,43.63
2026-06-20T21:09:40Z,CRSH-003,40.31
2026-06-20T21:09:50Z,CRSH-003,45.57
2026-06-20T21:10:00Z,CRSH-003,42.91
2026-06-20T21:10:10Z,CRSH-003,40.32
