timestamp,equipment_id,vibration_hz
2026-06-20T07:00:00Z,EXC-001,51.07
2026-06-20T07:00:10Z,EXC-001,
2026-06-20T07:00:20Z,EXC-001,54.06
2026-06-20T07:00:30Z,EXC-001,54.96
2026-06-20T07:00:40Z,EXC-001,52.87
2026-06-20T07:00:50Z,EXC-001,42.3
2026-06-20T07:01:00Z,EXC-001,51.03
2026-06-20T07:01:10Z,EXC-001,50.23
2026-06-20T07:01:20Z,EXC-001,157.11
2026-06-20T07:01:30Z,EXC-001,44.36
2026-06-20T07:01:40Z,EXC-001,58.97
2026-06-20T07:01:50Z,EXC-001,48.89
2026-06-20T07:02:00Z,EXC-001,41.76
2026-06-20T07:02:10Z,EXC-001,57.38
2026-06-20T07:02:20Z,EXC-001,55.88
2026-06-20T07:02:30Z,EXC-001,59.54
2026-06-20T07:02:40Z,EXC-001,47.02
2026-06-20T07:02:50Z,EXC-001,50.56
2026-06-20T07:03:00Z,EXC-001,56.49
2026-06-20T07:03:10Z,EXC-001,57.19
2026-06-20T07:03:20Z,EXC-001,45.97
2026-06-20T07:03:30Z,EXC-001,44.93
2026-06-20T07:03:40Z,EXC-001,47.75
2026-06-20T07:03:50Z,EXC-001,48.8
2026-06-20T07:04:00Z,EXC-001,41.09
2026-06-20T07:04:10Z,EXC-001,48.65
2026-06-20T07:04:20Z,EXC-001,41.86
2026-06-20T07:04:30Z,EXC-001,59.42
2026-06-20T07:04:40Z,EXC-001,44.16
2026-06-20T07:04:50Z,EXC-001,176.81
2026-06-20T07:05:00Z,EXC-001,50.98
2026-06-20T07:05:10Z,EXC-001,51.52
2026-06-20T07:05:20Z,EXC-001,51.59
2026-06-20T07:05:30Z,EXC-001,106.52
2026-06-20T07:05:40Z,EXC-001,54.86
2026-06-20T07:05:50Z,EXC-001,52.85
2026-06-20T07:06:00Z,EXC-001,44.75
2026-06-20T07:06:10Z,EXC-001,47.65
2026-06-20T07:06:20Z,EXC-001,52.46
2026-06-20T07:06:30Z,EXC-001,44.07
2026-06-20T07:06:40Z,EXC-001,41.18
2026-06-20T07:06:50Z,EXC-001,50.97
2026-06-20T07:07:00Z,EXC-001,50.96
2026-06-20T07:07:10Z,EXC-001,47.71
2026-06-20T07:07:20Z,EXC-001,49.74
2026-06-20T07:07:30Z,EXC-001,47.82
2026-06-20T07:07:40Z,EXC-001,45.63
2026-06-20T07:07:50Z,EXC-001,56.31
2026-06-20T07:08:00Z,EXC-001,57.03
2026-06-20T07:08:10Z,EXC-001,54.58
2026-06-20T07:08:20Z,EXC-001,54.08
2026-06-20T07:08:30Z,EXC-001,46.77
2026-06-20T07:08:40Z,EXC-001,48.29
2026-06-20T07:08:50Z,EXC-001,45.7
2026-06-20T07:09:00Z,EXC-001,53.54
2026-06-20T07:09:10Z,EXC-001,55.35
2026-06-20T07:09:20Z,EXC-001,58.83
2026-06-20T07:09:30Z,EXC-001,52.9
2026-06-20T07:09:40Z,EXC-001,59.91
2026-06-20T07:09:50Z,EXC-001,50.89
2026-06-20T07:10:00Z,EXC-001,42.92
2026-06-20T07:10:10Z,EXC-001,46.71
2026-06-20T07:10:20Z,EXC-001,54.13
2026-06-20T07:10:30Z,EXC-001,50.94
2026-06-20T07:10:40Z,EXC-001,53.58
2026-06-20T07:10:50Z,EXC-001,47.09
2026-06-20T07:11:00Z,EXC-001,45.9
2026-06-20T07:11:10Z,EXC-001,42.47
2026-06-20T07:11:20Z,EXC-001,53.84
2026-06-20T07:11:30Z,EXC-001,160.94
2026-06-20T07:11:40Z,EXC-001,54.52
2026-06-20T07:11:50Z,EXC-001,55.05
2026-06-20T07:12:00Z,EXC-001,55.25
2026-06-20T07:12:10Z,EXC-001,43.08
2026-06-20T07:12:20Z,EXC-001,50.63
2026-06-20T07:12:30Z,EXC-001,49.56
2026-06-20T07:12:40Z,EXC-001,58.63
2026-06-20T07:12:50Z,EXC-001,48.62
2026-06-20T07:13:00Z,EXC-001,52.72
2026-06-20T07:13:10Z,EXC-001,49.77
2026-06-20T07:13:20Z,EXC-001,49.08
2026-06-20T07:13:30Z,EXC-001,56.93
2026-06-20T07:13:40Z,EXC-001,57.23
2026-06-20T07:13:50Z,EXC-001,44.87
2026-06-20T07:14:00Z,EXC-001,48.12
2026-06-20T07:14:10Z,EXC-001,48.6
2026-06-20T07:14:20Z,EXC-001,43.62
2026-06-20T07:14:30Z,EXC-001,55.22
2026-06-20T07:14:40Z,EXC-001,56.2
2026-06-20T07:14:50Z,EXC-001,58.68
2026-06-20T07:15:00Z,EXC-001,48.71
2026-06-20T07:15:10Z,EXC-001,53.41
2026-06-20T07:15:20Z,EXC-001,47.36
2026-06-20T07:15:30Z,EXC-001,49.13
2026-06-20T07:15:40Z,EXC-001,41.48
2026-06-20T07:15:50Z,EXC-001,55.56
2026-06-20T07:16:00Z,EXC-001,46.83
2026-06-20T07:16:10Z,EXC-001,55.31
2026-06-20T07:16:20Z,EXC-001,49.78
2026-06-20T07:16:30Z,EXC-001,58.54
2026-06-20T07:16:40Z,EXC-001,40.16
2026-06-20T07:16:50Z,EXC-001,55.9
2026-06-20T07:17:00Z,EXC-001,53.32
2026-06-20T07:17:10Z,EXC-001,43.01
2026-06-20T07:17:20Z,EXC-001,49.39
2026-06-20T07:17:30Z,EXC-001,59.16
2026-06-20T07:17:40Z,EXC-001,50.94
2026-06-20T07:17:50Z,EXC-001,43.59
2026-06-20T07:18:00Z,EXC-001,51.35
2026-06-20T07:18:10Z,EXC-001,41.63
2026-06-20T07:18:20Z,EXC-001,54.99
2026-06-20T07:18:30Z,EXC-001,58.33
2026-06-20T07:18:40Z,EXC-001,50.59
2026-06-20T07:18:50Z,EXC-001,42.95
2026-06-20T07:19:00Z,EXC-001,40.47
2026-06-20T07:19:10Z,EXC-001,52.74
2026-06-20T07:19:20Z,EXC-001,56.65
2026-06-20T07:19:30Z,EXC-001,41.48
2026-06-20T07:19:40Z,EXC-001,56.95
2026-06-20T07:19:50Z,EXC-001,43.48
2026-06-20T07:20:00Z,EXC-001,49.04
2026-06-20T07:20:10Z,EXC-001,46.13
2026-06-20T07:20:20Z,EXC-001,56.38
2026-06-20T07:20:30Z,EXC-001,42.64
2026-06-20T07:20:40Z,EXC-001,45.45
2026-06-20T07:20:50Z,EXC-001,45.53
2026-06-20T07:21:00Z,EXC-001,58.87
2026-06-20T07:21:10Z,EXC-001,40.98
2026-06-20T07:21:20Z,EXC-001,40.25
2026-06-20T07:21:30Z,EXC-001,46.24
2026-06-20T07:21:40Z,EXC-001,53.12
2026-06-20T07:21:50Z,EXC-001,48.8
2026-06-20T07:22:00Z,EXC-001,40.75
2026-06-20T07:22:10Z,EXC-001,55.66
2026-06-20T07:22:20Z,EXC-001,59.66
2026-06-20T07:22:30Z,EXC-001,55.62
2026-06-20T07:22:40Z,EXC-001,45.02
2026-06-20T07:22:50Z,EXC-001,46.7
2026-06-20T07:23:00Z,EXC-001,45.44
2026-06-20T07:23:10Z,EXC-001,45.01
2026-06-20T07:23:20Z,EXC-001,41.16
2026-06-20T07:23:30Z,EXC-001,57.63
2026-06-20T07:23:40Z,EXC-001,53.75
2026-06-20T07:23:50Z,EXC-001,43.45
2026-06-20T07:24:00Z,EXC-001,43.02
2026-06-20T07:24:10Z,EXC-001,45.38
2026-06-20T07:24:20Z,EXC-001,40.28
2026-06-20T07:24:30Z,EXC-001,45.74
2026-06-20T07:24:40Z,EXC-001,52.89
2026-06-20T07:24:50Z,EXC-001,58.15
2026-06-20T07:25:00Z,EXC-001,47.67
2026-06-20T07:25:10Z,EXC-001,54.1
2026-06-20T07:25:20Z,EXC-001,57.77
2026-06-20T07:25:30Z,EXC-001,52.07
2026-06-20T07:25:40Z,EXC-001,44.99
2026-06-20T07:25:50Z,EXC-001,59.51
2026-06-20T07:26:00Z,EXC-001,42.64
2026-06-20T07:26:10Z,EXC-001,56.73
2026-06-20T07:26:20Z,EXC-001,45.41
2026-06-20T07:26:30Z,EXC-001,41.14
2026-06-20T07:26:40Z,EXC-001,53.58
2026-06-20T07:26:50Z,EXC-001,55.39
2026-06-20T07:27:00Z,EXC-001,46.83
2026-06-20T07:27:10Z,EXC-001,44.3
2026-06-20T07:27:20Z,EXC-001,55.09
2026-06-20T07:27:30Z,EXC-001,54.76
2026-06-20T07:27:40Z,EXC-001,41.13
2026-06-20T07:27:50Z,EXC-001,52.62
2026-06-20T07:28:00Z,EXC-001,52.4
2026-06-20T07:28:10Z,EXC-001,52.95
2026-06-20T07:28:20Z,EXC-001,49.88
2026-06-20T07:28:30Z,EXC-001,46.85
2026-06-20T07:28:40Z,EXC-001,48.62
2026-06-20T07:28:50Z,EXC-001,42.17
2026-06-20T07:29:00Z,EXC-001,44.06
2026-06-20T07:29:10Z,EXC-001,42.46
2026-06-20T07:29:20Z,EXC-001,56.36
2026-06-20T07:29:30Z,EXC-001,44.49
2026-06-20T07:29:40Z,EXC-001,49.76
2026-06-20T07:29:50Z,EXC-001,57.15
2026-06-20T07:30:00Z,EXC-001,41.51
2026-06-20T07:30:10Z,EXC-001,40.64
