timestamp,equipment_id,vibration_hz
2026-06-21T15:00:00Z,CRSH-003,54.25
2026-06-21T15:00:10Z,CRSH-003,49.76
2026-06-21T15:00:20Z,CRSH-003,49.55
2026-06-21T15:00:30Z,CRSH-003,56.14
2026-06-21T15:00:40Z,CRSH-003,56.41
2026-06-21T15:00:50Z,CRSH-003,176.85
2026-06-21T15:01:00Z,CRSH-003,53.63
2026-06-21T15:01:10Z,CRSH-003,57.54
2026-06-21T15:01:20Z,CRSH-003,44.72
2026-06-21T15:01:30Z,CRSH-003,48.32
2026-06-21T15:01:40Z,CRSH-003,42.34
2026-06-21T15:01:50Z,CRSH-003,46.37
2026-06-21T15:02:00Z,CRSH-003,47.83
2026-06-21T15:02:10Z,CRSH-003,48.45
2026-06-21T15:02:20Z,CRSH-003,59.46
2026-06-21T15:02:30Z,CRSH-003,49.88
2026-06-21T15:02:40Z,CRSH-003,45.4
2026-06-21T15:02:50Z,CRSH-003,42.12
2026-06-21T15:03:00Z,CRSH-003,47.42
2026-06-21T15:03:10Z,CRSH-003,51.29
2026-06-21T15:03:20Z,CRSH-003,57.86
2026-06-21T15:03:30Z,CRSH-003,57.86
2026-06-21T15:03:40Z,CRSH-003,50.78
2026-06-21T15:03:50Z,CRSH-003,51.83
2026-06-21T15:04:00Z,CRSH-003,47.7
2026-06-21T15:04:10Z,CRSH-003,56.72
2026-06-21T15:04:20Z,CRSH-003,48.39
2026-06-21T15:04:30Z,CRSH-003,50.39
2026-06-21T15:04:40Z,CRSH-003,57.73
2026-06-21T15:04:50Z,CRSH-003,50.01
2026-06-21T15:05:00Z,CRSH-003,56.76
2026-06-21T15:05:10Z,CRSH-003,52.13
2026-06-21T15:05:20Z,CRSH-003,40.26
2026-06-21T15:05:30Z,CRSH-003,45.03
2026-06-21T15:05:40Z,CRSH-003,59.18
2026-06-21T15:05:50Z,CRSH-003,57.42
2026-06-21T15:06:00Z,CRSH-003,55.61
2026-06-21T15:06:10Z,CRSH-003,51.94
2026-06-21T15:06:20Z,CRSH-003,59.38
2026-06-21T15:06:30Z,CRSH-003,40.16
2026-06-21T15:06:40Z,CRSH-003,48.54
2026-06-21T15:06:50Z,CRSH-003,48.68
2026-06-21T15:07:00Z,CRSH-003,59.64
2026-06-21T15:07:10Z,CRSH-003,40.95
2026-06-21T15:07:20Z,CRSH-003,46.25
2026-06-21T15:07:30Z,CRSH-003,40.24
2026-06-21T15:07:40Z,CRSH-003,54.35
2026-06-21T15:07:50Z,CRSH-003,43.52
2026-06-21T15:08:00Z,CRSH-003,57.64
2026-06-21T15:08:10Z,CRSH-003,47.06
2026-06-21T15:08:20Z,CRSH-003,40.3
2026-06-21T15:08:30Z,CRSH-003,117.08
2026-06-21T15:08:40Z,CRSH-003,43.44
2026-06-21T15:08:50Z,CRSH-003,43.88
2026-06-21T15:09:00Z,CRSH-003,40.9
2026-06-21T15:09:10Z,CRSH-003,46.79
2026-06-21T15:09:20Z,CRSH-003,46.72
2026-06-21T15:09:30Z,CRSH-003,53.73
2026-06-21T15:09:40Z,CRSH-003,44.14
2026-06-21T15:09:50Z,CRSH-003,53.69
2026-06-21T15:10:00Z,CRSH-003,46.11
2026-06-21T15:10:10Z,CRSH-003,48.32
2026-06-21T15:10:20Z,CRSH-003,48.61
2026-06-21T15:10:30Z,CRSH-003,51.97
2026-06-21T15:10:40Z,CRSH-003,51.78
