timestamp,equipment_id,vibration_hz
2026-06-21T18:00:00Z,EXC-001,163.79
2026-06-21T18:00:10Z,EXC-001,51.6
2026-06-21T18:00:20Z,EXC-001,56.23
2026-06-21T18:00:30Z,EXC-001,44.61
2026-06-21T18:00:40Z,EXC-001,46.56
2026-06-21T18:00:50Z,EXC-001,47.0
2026-06-21T18:01:00Z,EXC-001,49.39
2026-06-21T18:01:10Z,EXC-001,57.59
2026-06-21T18:01:20Z,EXC-001,40.76
2026-06-21T18:01:30Z,EXC-001,51.26
2026-06-21T18:01:40Z,EXC-001,41.76
2026-06-21T18:01:50Z,EXC-001,56.04
2026-06-21T18:02:00Z,EXC-001,57.8
2026-06-21T18:02:10Z,EXC-001,58.15
2026-06-21T18:02:20Z,EXC-001,59.12
2026-06-21T18:02:30Z,EXC-001,57.08
2026-06-21T18:02:40Z,EXC-001,52.1
2026-06-21T18:02:50Z,EXC-001,45.45
2026-06-21T18:03:00Z,EXC-001,54.03
2026-06-21T18:03:10Z,EXC-001,59.17
2026-06-21T18:03:20Z,EXC-001,55.4
2026-06-21T18:03:30Z,EXC-001,54.07
2026-06-21T18:03:40Z,EXC-001,59.85
2026-06-21T18:03:50Z,EXC-001,53.57
2026-06-21T18:04:00Z,EXC-001,43.19
2026-06-21T18:04:10Z,EXC-001,53.36
2026-06-21T18:04:20Z,EXC-001,45.25
2026-06-21T18:04:30Z,EXC-001,56.96
2026-06-21T18:04:40Z,EXC-001,56.7
2026-06-21T18:04:50Z,EXC-001,52.86
2026-06-21T18:05:00Z,EXC-001,45.36
2026-06-21T18:05:10Z,EXC-001,44.61
2026-06-21T18:05:20Z,EXC-001,49.1
2026-06-21T18:05:30Z,EXC-001,44.45
2026-06-21T18:05:40Z,EXC-001,44.11
2026-06-21T18:05:50Z,EXC-001,40.14
2026-06-21T18:06:00Z,EXC-001,55.78
2026-06-21T18:06:10Z,EXC-001,54.29
2026-06-21T18:06:20Z,EXC-001,54.59
2026-06-21T18:06:30Z,EXC-001,49.47
2026-06-21T18:06:40Z,EXC-001,53.97
2026-06-21T18:06:50Z,EXC-001,55.37
2026-06-21T18:07:00Z,EXC-001,57.25
2026-06-21T18:07:10Z,EXC-001,44.93
2026-06-21T18:07:20Z,EXC-001,42.74
2026-06-21T18:07:30Z,EXC-001,44.58
2026-06-21T18:07:40Z,EXC-001,53.73
2026-06-21T18:07:50Z,EXC-001,54.66
2026-06-21T18:08:00Z,EXC-001,46.3
2026-06-21T18:08:10Z,EXC-001,47.53
2026-06-21T18:08:20Z,EXC-001,54.08
2026-06-21T18:08:30Z,EXC-001,
2026-06-21T18:08:40Z,EXC-001,55.39
2026-06-21T18:08:50Z,EXC-001,56.91
2026-06-21T18:09:00Z,EXC-001,51.17
2026-06-21T18:09:10Z,EXC-001,59.49
2026-06-21T18:09:20Z,EXC-001,53.46
2026-06-21T18:09:30Z,EXC-001,42.47
2026-06-21T18:09:40Z,EXC-001,57.83
2026-06-21T18:09:50Z,EXC-001,50.48
2026-06-21T18:10:00Z,EXC-001,54.09
2026-06-21T18:10:10Z,EXC-001,48.66
2026-06-21T18:10:20Z,EXC-001,46.12
2026-06-21T18:10:30Z,EXC-001,53.85
2026-06-21T18:10:40Z,EXC-001,40.2
2026-06-21T18:10:50Z,EXC-001,58.07
2026-06-21T18:11:00Z,EXC-001,43.27
2026-06-21T18:11:10Z,EXC-001,40.92
2026-06-21T18:11:20Z,EXC-001,55.95
2026-06-21T18:11:30Z,EXC-001,49.31
2026-06-21T18:11:40Z,EXC-001,57.72
2026-06-21T18:11:50Z,EXC-001,47.79
