timestamp,equipment_id,vibration_hz
2026-06-19T13:00:00Z,CRSH-003,54.5
2026-06-19T13:00:10Z,CRSH-003,40.73
2026-06-19T13:00:20Z,CRSH-003,54.67
2026-06-19T13:00:30Z,CRSH-003,46.97
2026-06-19T13:00:40Z,CRSH-003,54.23
2026-06-19T13:00:50Z,CRSH-003,59.41
2026-06-19T13:01:00Z,CRSH-003,51.74
2026-06-19T13:01:10Z,CRSH-003,56.08
2026-06-19T13:01:20Z,CRSH-003,50.51
2026-06-19T13:01:30Z,CRSH-003,54.71
2026-06-19T13:01:40Z,CRSH-003,57.29
2026-06-19T13:01:50Z,CRSH-003,59.27
2026-06-19T13:02:00Z,CRSH-003,43.22
2026-06-19T13:02:10Z,CRSH-003,45.58
2026-06-19T13:02:20Z,CRSH-003,54.24
2026-06-19T13:02:30Z,CRSH-003,46.91
2026-06-19T13:02:40Z,CRSH-003,49.83
2026-06-19T13:02:50Z,CRSH-003,46.39
2026-06-19T13:03:00Z,CRSH-003,59.36
2026-06-19T13:03:10Z,CRSH-003,48.54
2026-06-19T13:03:20Z,CRSH-003,41.52
2026-06-19T13:03:30Z,CRSH-003,58.6
2026-06-19T13:03:40Z,CRSH-003,44.54
2026-06-19T13:03:50Z,CRSH-003,54.38
2026-06-19T13:04:00Z,CRSH-003,51.92
2026-06-19T13:04:10Z,CRSH-003,52.14
2026-06-19T13:04:20Z,CRSH-003,44.03
2026-06-19T13:04:30Z,CRSH-003,45.2
2026-06-19T13:04:40Z,CRSH-003,40.99
2026-06-19T13:04:50Z,CRSH-003,48.81
2026-06-19T13:05:00Z,CRSH-003,52.79
2026-06-19T13:05:10Z,CRSH-003,59.43
2026-06-19T13:05:20Z,CRSH-003,43.05
2026-06-19T13:05:30Z,CRSH-003,48.85
2026-06-19T13:05:40Z,CRSH-003,50.84
2026-06-19T13:05:50Z,CRSH-003,45.5
2026-06-19T13:06:00Z,CRSH-003,42.73
2026-06-19T13:06:10Z,CRSH-003,51.28
2026-06-19T13:06:20Z,CRSH-003,48.51
2026-06-19T13:06:30Z,CRSH-003,58.71
2026-06-19T13:06:40Z,CRSH-003,49.7
2026-06-19T13:06:50Z,CRSH-003,179.39
2026-06-19T13:07:00Z,CRSH-003,44.14
2026-06-19T13:07:10Z,CRSH-003,46.88
2026-06-19T13:07:20Z,CRSH-003,41.48
2026-06-19T13:07:30Z,CRSH-003,45.32
2026-06-19T13:07:40Z,CRSH-003,170.4
2026-06-19T13:07:50Z,CRSH-003,55.81
2026-06-19T13:08:00Z,CRSH-003,51.93
2026-06-19T13:08:10Z,CRSH-003,59.63
2026-06-19T13:08:20Z,CRSH-003,47.15
2026-06-19T13:08:30Z,CRSH-003,53.65
2026-06-19T13:08:40Z,CRSH-003,50.65
2026-06-19T13:08:50Z,CRSH-003,52.94
2026-06-19T13:09:00Z,CRSH-003,42.29
2026-06-19T13:09:10Z,CRSH-003,51.9
2026-06-19T13:09:20Z,CRSH-003,54.43
2026-06-19T13:09:30Z,CRSH-003,45.89
2026-06-19T13:09:40Z,CRSH-003,51.78
2026-06-19T13:09:50Z,CRSH-003,58.74
2026-06-19T13:10:00Z,CRSH-003,57.97
2026-06-19T13:10:10Z,CRSH-003,56.45
2026-06-19T13:10:20Z,CRSH-003,43.23
2026-06-19T13:10:30Z,CRSH-003,46.46
2026-06-19T13:10:40Z,CRSH-003,53.78
2026-06-19T13:10:50Z,CRSH-003,51.74
2026-06-19T13:11:00Z,CRSH-003,48.91
2026-06-19T13:11:10Z,CRSH-003,52.73
2026-06-19T13:11:20Z,CRSH-003,51.76
2026-06-19T13:11:30Z,CRSH-003,50.82
2026-06-19T13:11:40Z,CRSH-003,56.11
2026-06-19T13:11:50Z,CRSH-003,46.75
2026-06-19T13:12:00Z,CRSH-003,53.37
2026-06-19T13:12:10Z,CRSH-003,192.89
2026-06-19T13:12:20Z,CRSH-003,40.04
2026-06-19T13:12:30Z,CRSH-003,46.11
2026-06-19T13:12:40Z,CRSH-003,50.23
2026-06-19T13:12:50Z,CRSH-003,40.64
2026-06-19T13:13:00Z,CRSH-003,52.79
2026-06-19T13:13:10Z,CRSH-003,54.08
2026-06-19T13:13:20Z,CRSH-003,49.14
2026-06-19T13:13:30Z,CRSH-003,55.34
2026-06-19T13:13:40Z,CRSH-003,40.14
2026-06-19T13:13:50Z,CRSH-003,41.35
2026-06-19T13:14:00Z,CRSH-003,54.38
2026-06-19T13:14:10Z,CRSH-003,51.47
2026-06-19T13:14:20Z,CRSH-003,42.99
2026-06-19T13:14:30Z,CRSH-003,50.27
2026-06-19T13:14:40Z,CRSH-003,41.66
2026-06-19T13:14:50Z,CRSH-003,48.77
2026-06-19T13:15:00Z,CRSH-003,42.6
2026-06-19T13:15:10Z,CRSH-003,44.85
2026-06-19T13:15:20Z,CRSH-003,53.75
2026-06-19T13:15:30Z,CRSH-003,46.39
2026-06-19T13:15:40Z,CRSH-003,51.08
2026-06-19T13:15:50Z,CRSH-003,50.27
2026-06-19T13:16:00Z,CRSH-003,59.55
2026-06-19T13:16:10Z,CRSH-003,46.22
2026-06-19T13:16:20Z,CRSH-003,58.86
2026-06-19T13:16:30Z,CRSH-003,56.92
2026-06-19T13:16:40Z,CRSH-003,52.15
2026-06-19T13:16:50Z,CRSH-003,42.98
2026-06-19T13:17:00Z,CRSH-003,44.58
2026-06-19T13:17:10Z,CRSH-003,40.95
2026-06-19T13:17:20Z,CRSH-003,59.73
2026-06-19T13:17:30Z,CRSH-003,46.34
2026-06-19T13:17:40Z,CRSH-003,49.87
2026-06-19T13:17:50Z,CRSH-003,59.63
