timestamp,equipment_id,vibration_hz
2026-06-19T23:00:00Z,DRL-002,50.11
2026-06-19T23:00:10Z,DRL-002,57.04
2026-06-19T23:00:20Z,DRL-002,54.99
2026-06-19T23:00:30Z,DRL-002,47.28
2026-06-19T23:00:40Z,DRL-002,58.22
2026-06-19T23:00:50Z,DRL-002,42.8
2026-06-19T23:01:00Z,DRL-002,41.08
2026-06-19T23:01:10Z,DRL-002,53.29
2026-06-19T23:01:20Z,DRL-002,49.51
2026-06-19T23:01:30Z,DRL-002,59.02
2026-06-19T23:01:40Z,DRL-002,48.74
2026-06-19T23:01:50Z,DRL-002,40.74
2026-06-19T23:02:00Z,DRL-002,42.89
2026-06-19T23:02:10Z,DRL-002,53.33
2026-06-19T23:02:20Z,DRL-002,43.53
2026-06-19T23:02:30Z,DRL-002,47.27
2026-06-19T23:02:40Z,DRL-002,58.25
2026-06-19T23:02:50Z,DRL-002,47.39
2026-06-19T23:03:00Z,DRL-002,55.73
2026-06-19T23:03:10Z,DRL-002,56.76
2026-06-19T23:03:20Z,DRL-002,51.87
2026-06-19T23:03:30Z,DRL-002,48.72
2026-06-19T23:03:40Z,DRL-002,46.2
2026-06-19T23:03:50Z,DRL-002,45.24
2026-06-19T23:04:00Z,DRL-002,47.59
2026-06-19T23:04:10Z,DRL-002,45.73
2026-06-19T23:04:20Z,DRL-002,43.44
2026-06-19T23:04:30Z,DRL-002,58.3
2026-06-19T23:04:40Z,DRL-002,54.79
2026-06-19T23:04:50Z,DRL-002,45.54
2026-06-19T23:05:00Z,DRL-002,59.08
2026-06-19T23:05:10Z,DRL-002,59.66
2026-06-19T23:05:20Z,DRL-002,50.6
2026-06-19T23:05:30Z,DRL-002,47.27
2026-06-19T23:05:40Z,DRL-002,56.75
2026-06-19T23:05:50Z,DRL-002,53.35
2026-06-19T23:06:00Z,DRL-002,49.29
2026-06-19T23:06:10Z,DRL-002,52.67
2026-06-19T23:06:20Z,DRL-002,42.75
2026-06-19T23:06:30Z,DRL-002,50.36
2026-06-19T23:06:40Z,DRL-002,57.28
2026-06-19T23:06:50Z,DRL-002,57.87
2026-06-19T23:07:00Z,DRL-002,59.37
2026-06-19T23:07:10Z,DRL-002,194.49
2026-06-19T23:07:20Z,DRL-002,58.01
2026-06-19T23:07:30Z,DRL-002,54.33
2026-06-19T23:07:40Z,DRL-002,43.78
2026-06-19T23:07:50Z,DRL-002,54.4
2026-06-19T23:08:00Z,DRL-002,56.99
2026-06-19T23:08:10Z,DRL-002,45.65
2026-06-19T23:08:20Z,DRL-002,41.81
2026-06-19T23:08:30Z,DRL-002,47.47
2026-06-19T23:08:40Z,DRL-002,57.43
2026-06-19T23:08:50Z,DRL-002,52.28
2026-06-19T23:09:00Z,DRL-002,40.88
2026-06-19T23:09:10Z,DRL-002,57.03
2026-06-19T23:09:20Z,DRL-002,46.1
2026-06-19T23:09:30Z,DRL-002,43.03
