timestamp,equipment_id,vibration_hz
2026-06-19T19:00:00Z,EXC-001,50.04
2026-06-19T19:00:10Z,EXC-001,52.06
2026-06-19T19:00:20Z,EXC-001,52.67
2026-06-19T19:00:30Z,EXC-001,52.13
2026-06-19T19:00:40Z,EXC-001,58.01
2026-06-19T19:00:50Z,EXC-001,55.53
2026-06-19T19:01:00Z,EXC-001,54.04
2026-06-19T19:01:10Z,EXC-001,50.44
2026-06-19T19:01:20Z,EXC-001,59.89
2026-06-19T19:01:30Z,EXC-001,45.6
2026-06-19T19:01:40Z,EXC-001,48.23
2026-06-19T19:01:50Z,EXC-001,57.81
2026-06-19T19:02:00Z,EXC-001,49.37
2026-06-19T19:02:10Z,EXC-001,58.05
2026-06-19T19:02:20Z,EXC-001,45.62
2026-06-19T19:02:30Z,EXC-001,43.08
2026-06-19T19:02:40Z,EXC-001,45.32
2026-06-19T19:02:50Z,EXC-001,50.06
2026-06-19T19:03:00Z,EXC-001,46.88
2026-06-19T19:03:10Z,EXC-001,47.41
2026-06-19T19:03:20Z,EXC-001,51.07
2026-06-19T19:03:30Z,EXC-001,40.09
2026-06-19T19:03:40Z,EXC-001,173.46
2026-06-19T19:03:50Z,EXC-001,54.92
2026-06-19T19:04:00Z,EXC-001,57.02
2026-06-19T19:04:10Z,EXC-001,59.0
2026-06-19T19:04:20Z,EXC-001,53.43
2026-06-19T19:04:30Z,EXC-001,54.54
2026-06-19T19:04:40Z,EXC-001,47.58
2026-06-19T19:04:50Z,EXC-001,55.64
2026-06-19T19:05:00Z,EXC-001,49.69
2026-06-19T19:05:10Z,EXC-001,41.22
2026-06-19T19:05:20Z,EXC-001,40.09
2026-06-19T19:05:30Z,EXC-001,55.05
2026-06-19T19:05:40Z,EXC-001,174.26
2026-06-19T19:05:50Z,EXC-001,57.69
2026-06-19T19:06:00Z,EXC-001,48.71
2026-06-19T19:06:10Z,EXC-001,46.93
2026-06-19T19:06:20Z,EXC-001,54.13
2026-06-19T19:06:30Z,EXC-001,46.17
2026-06-19T19:06:40Z,EXC-001,55.53
2026-06-19T19:06:50Z,EXC-001,51.17
2026-06-19T19:07:00Z,EXC-001,51.64
2026-06-19T19:07:10Z,EXC-001,58.28
2026-06-19T19:07:20Z,EXC-001,57.38
2026-06-19T19:07:30Z,EXC-001,53.3
2026-06-19T19:07:40Z,EXC-001,43.77
2026-06-19T19:07:50Z,EXC-001,44.7
2026-06-19T19:08:00Z,EXC-001,57.0
2026-06-19T19:08:10Z,EXC-001,42.06
2026-06-19T19:08:20Z,EXC-001,52.36
2026-06-19T19:08:30Z,EXC-001,54.54
2026-06-19T19:08:40Z,EXC-001,41.89
2026-06-19T19:08:50Z,EXC-001,46.05
2026-06-19T19:09:00Z,EXC-001,49.98
